25,"{T->F,B->M}",2,0000|1000|1100|1111,0.7453,0000|0011|1000|1100|1111,0.2545,0000|0011|1000|1011|1100|1111,0.0002
26,"{T->F,M->B}",2,0000|1000|1101,0.3751,0000|1000|1101|1111,0.2055,0000|1000|1100|1111,0.17,0000|0011|1000|1101,0.1103,0000|0011|1000|1101|1111,0.0631,0000|0011|1000|1100|1111,0.0504,0000|0011|1000|1011|1101,0.0132,0000|0011|1000|1011|1101|1111,0.0071,0000|0011|1000|1011|1100|1111,0.0053
27,"{T->F,B->F}",2,0000|1000|1100|1111,0.926,0000|0011|1000|1100|1111,0.0731,0000|0011|1000|1011|1100|1111,0.0009
28,"{T->F,F->B}",2,0000|1001|1101,0.2904,0000|1001|1101|1111,0.2101,0000|1000|1100|1111,0.2076,0000|0011|1001|1101,0.0934,0000|0011|1001|1101|1111,0.0651,0000|0011|1000|1100|1111,0.0608,0000|1000|1101|1111,0.0378,0000|0011|1000|1101|1111,0.0134,0000|0011|1001|1011|1101|1111,0.0083,0000|0011|1000|1011|1100|1111,0.0072,0000|0011|1001|1011|1101,0.0046,0000|0011|1000|1011|1101|1111,0.0013
29,"{T->F,T->M}",2,0000|1000|1100|1111,0.7959,0000|0011|1000|1100|1111,0.2041
30,"{T->F,M->T}",2,0000|1000|1111,0.7288,0000|0011|1000|1111,0.2124,0000|0011|1000|1011|1111,0.0248,0000|1000|1100|1111,0.0244,0000|0011|1000|1100|1111,0.0083,0000|0011|1000|1011|1100|1111,0.0013
31,"{F->T,B->M}",2,0000|0011|1111,0.935,0000|0011|1000|1100|1111,0.0416,0000|0011|1011|1111,0.0142,0000|0011|1000|1111,0.0088,0000|0011|1000|1011|1100|1111,0.0004
32,"{F->T,M->B}",2,0000|0011|1011|1111,0.855,0000|0011|1011|1101|1111,0.0839,0000|0011|1000|1011|1101,0.0221,0000|0011|1000|1011|1101|1111,0.0165,0000|0011|1000|1011|1100|1111,0.0117,0000|0011|1011|1101,0.0092,0000|0011|1000|1011|1111,0.0016
33,"{F->T,B->F}",2,0000|0011|1111,0.5104,0000|1111,0.3814,0000|0011|1011|1111,0.0541,0000|0011|1000|1100|1111,0.0241,0000|1000|1100|1111,0.0185,0000|0011|1000|1111,0.0049,0000|1000|1111,0.0031,0000|0011|1000|1011|1100|1111,0.0028,0000|0011|1000|1011|1111,0.0007
34,"{F->T,F->B}",2,0000|0011|1011|1111,0.8781,0000|0011|1001|1011|1101|1111,0.087,0000|0011|1000|1011|1100|1111,0.011,0000|0011|1001|1011|1101,0.0084,0000|0011|1001|1101,0.0067,0000|0011|1000|1011|1111,0.0026,0000|0011|1000|1011|1101|1111,0.0024,0000|0011|1001|1011|1111,0.0021,0000|0011|1011|1101|1111,0.0017
35,"{F->T,T->M}",2,0000|0011|1111,0.7828,0000|1111,0.1605,0000|0011|1000|1100|1111,0.0361,0000|0011|1000|1111,0.0072,0000|1000|1100|1111,0.0065,0000|0011|1011|1111,0.0053,0000|1000|1111,0.0012,0000|0011|1000|1011|1100|1111,0.0004
36,"{F->T,M->T}",2,0000|0011|1011|1111,0.9488,0000|0011|1000|1011|1111,0.0508,0000|0011|1000|1011|1100|1111,0.0004
37,"{F->T,T->F}",2,0000|1111,0.7058,0000|0011|1111,0.2172,0000|1000|1100|1111,0.0328,0000|0011|1011|1111,0.0255,0000|0011|1000|1100|1111,0.0091,0000|1000|1111,0.0069,0000|0011|1000|1111,0.0017,0000|0011|1000|1011|1100|1111,0.0008,0000|0011|1000|1011|1111,0.0002
38,"{B->F,M->B,B->M}",3,0000|0011|1000|1101,0.315,0000|1000|1101,0.2153,0000|0011|1000|1101|1111,0.1458,0000|0011|1000|1100|1111,0.1342,0000|1000|1101|1111,0.1022,0000|1000|1100|1111,0.0868,0000|0011|1000|1011|1101,0.0003,0000|0011|1000|1011|1100|1111,0.0002,0000|0011|1000|1011|1101|1111,0.0002
39,"{F->B,M->B,B->M}",3,0000|0011|1101,0.6118,0000|0011|1000|1101,0.2076,0000|0011|1000|1101|1111,0.0821,0000|0011|1000|1100|1111,0.0295,0000|0011|1001|1101,0.0286,0000|0011|1101|1111,0.0251,0000|0011|1001|1011|1101,0.005,0000|0011|1001|1101|1111,0.005,0000|0011|1000|1011|1101,0.0025,0000|0011|1000|1011|1101|1111,0.0017,0000|0011|1000|1011|1100|1111,0.0007,0000|0011|1001|1011|1101|1111,0.0004
40,"{F->B,B->F,B->M}",3,0000|0011|1101,0.2282,0000|0011|1000|1100|1111,0.1711,0000|0011|1101|1111,0.1565,0000|1101,0.1563,0000|1000|1100|1111,0.1126,0000|1101|1111,0.1093,0000|0011|1000|1101|1111,0.0312,0000|1000|1101|1111,0.0196,0000|0011|1001|1101|1111,0.0107,0000|1001|1101|1111,0.0037,0000|0011|1001|1101,0.0006,0000|0011|1000|1011|1100|1111,0.0001,0000|0011|1001|1011|1101,0.0001
41,"{F->B,B->F,M->B}",3,0000|0011|1101,0.2853,0000|1101,0.255,0000|0011|1000|1101,0.1115,0000|1000|1101,0.0875,0000|0011|1001|1101,0.0719,0000|0011|1000|1101|1111,0.0442,0000|1000|1101|1111,0.0362,0000|0011|1000|1100|1111,0.0177,0000|0011|1001|1011|1101,0.0176,0000|0011|1000|1011|1101,0.0126,0000|1101|1111,0.0113,0000|1000|1100|1111,0.0113,0000|1001|1101,0.0095,0000|0011|1001|1101|1111,0.0089,0000|0011|1101|1111,0.0081,0000|0011|1000|1011|1101|1111,0.0056,0000|1001|1101|1111,0.0021,0000|0011|1000|1011|1100|1111,0.0019,0000|0011|1001|1011|1101|1111,0.0018
42,"{T->M,M->B,B->M}",3,0000|0011|1000|1101,0.3322,0000|1000|1101,0.2149,0000|0011|1000|1101|1111,0.1519,0000|0011|1000|1100|1111,0.1361,0000|1000|1100|1111,0.0859,0000|1000|1101|1111,0.0789,0000|0011|1000|1011|1101,0.0001
43,"{T->M,B->F,B->M}",3,0000|1000|1100|1111,0.631,0000|0011|1000|1100|1111,0.369
44,"{T->M,B->F,M->B}",3,0000|0011|1000|1101,0.2655,0000|1000|1101,0.2643,0000|1000|1101|1111,0.1299,0000|0011|1000|1101|1111,0.1242,0000|1000|1100|1111,0.1091,0000|0011|1000|1100|1111,0.1067,0000|0011|1000|1011|1101,0.0003
45,"{T->M,F->B,B->M}",3,0000|0011|1101,0.2306,0000|0011|1000|1100|1111,0.173,0000|0011|1101|1111,0.1517,0000|1101,0.1435,0000|1000|1100|1111,0.1071,0000|1101|1111,0.101,0000|0011|1000|1101|1111,0.0321,0000|0011|1001|1101|1111,0.0253,0000|1000|1101|1111,0.0185,0000|1001|1101|1111,0.0082,0000|0011|1001|1101,0.0077,0000|1001|1101,0.0012,0000|0011|1000|1011|1100|1111,0.0001
46,"{T->M,F->B,M->B}",3,0000|0011|1001|1101,0.5133,0000|0011|1000|1101,0.1803,0000|1001|1101,0.109,0000|0011|1000|1101|1111,0.0699,0000|1000|1101,0.0412,0000|0011|1000|1100|1111,0.0273,0000|0011|1001|1101|1111,0.0264,0000|1000|1101|1111,0.0151,0000|1001|1101|1111,0.005,0000|1000|1100|1111,0.0048,0000|0011|1001|1011|1101,0.004,0000|0011|1000|1011|1101,0.0029,0000|0011|1000|1011|1100|1111,0.0004,0000|0011|1000|1011|1101|1111,0.0002,0000|0011|1001|1011|1101|1111,0.0002
47,"{T->M,F->B,B->F}",3,0000|1101,0.1895,0000|0011|1101,0.1674,0000|1000|1100|1111,0.1382,0000|0011|1000|1100|1111,0.1373,0000|1101|1111,0.1229,0000|0011|1101|1111,0.0835,0000|0011|1001|1101|1111,0.0591,0000|0011|1000|1101|1111,0.0272,0000|1001|1101|1111,0.0233,0000|0011|1001|1101,0.0231,0000|1000|1101|1111,0.0231,0000|1001|1101,0.0051,0000|0011|1001|1011|1101|1111,0.0001,0000|0011|1000|1011|1100|1111,0.0001,0000|0011|1001|1011|1101,0.0001
48,"{M->T,M->B,B->M}",3,0000|0011|1000|1111,0.8673,0000|0011|1000|1101|1111,0.0792,0000|0011|1000|1101,0.0249,0000|0011|1000|1011|1111,0.0196,0000|0011|1000|1100|1111,0.0071,0000|0011|1000|1011|1101|1111,0.0014,0000|0011|1000|1011|1101,0.0004,0000|0011|1000|1011|1100|1111,0.0001
49,"{M->T,B->F,B->M}",3,0000|0011|1000|1111,0.5673,0000|1000|1111,0.3972,0000|0011|1000|1100|1111,0.0198,0000|1000|1100|1111,0.0153,0000|0011|1000|1011|1111,0.0004
50,"{M->T,B->F,M->B}",3,0000|0011|1000|1111,0.4673,0000|1000|1111,0.3633,0000|0011|1000|1011|1111,0.0575,0000|0011|1000|1101|1111,0.0435,0000|1000|1101|1111,0.0329,0000|0011|1000|1101,0.012,0000|1000|1101,0.0097,0000|0011|1000|1011|1101|1111,0.0045,0000|0011|1000|1100|1111,0.0037,0000|1000|1100|1111,0.0035,0000|0011|1000|1011|1101,0.0017,0000|0011|1000|1011|1100|1111,0.0004
51,"{M->T,F->B,B->M}",3,0000|0011|1111,0.5532,0000|0011|1000|1111,0.3156,0000|0011|1101|1111,0.0656,0000|0011|1001|1111,0.0306,0000|0011|1101,0.0109,0000|0011|1000|1100|1111,0.0085,0000|0011|1001|1011|1111,0.0056,0000|0011|1000|1011|1111,0.005,0000|0011|1001|1101|1111,0.0024,0000|0011|1000|1101|1111,0.0018,0000|0011|1001|1011|1101|1111,0.0005,0000|0011|1000|1011|1100|1111,0.0001,0000|0011|1001|1101,0.0001,0000|0011|1000|1011|1101|1111,0.0001
52,"{M->T,F->B,M->B}",3,0000|0011|1001|1011|1111,0.3307,0000|0011|1000|1011|1111,0.2923,0000|0011|1001|1111,0.2052,0000|0011|1001|1011|1101|1111,0.0427,0000|0011|1000|1011|1101|1111,0.0325,0000|0011|1001|1101|1111,0.0294,0000|0011|1001|1011|1101,0.0272,0000|0011|1001|1101,0.0269,0000|0011|1000|1011|1101,0.012,0000|0011|1000|1011|1100|1111,0.0011
53,"{M->T,F->B,B->F}",3,0000|0011|1111,0.2646,0000|1111,0.2314,0000|0011|1000|1111,0.1692,0000|1000|1111,0.1313,0000|0011|1001|1111,0.0674,0000|0011|1101|1111,0.0329,0000|1101|1111,0.0268,0000|0011|1000|1011|1111,0.0184,0000|0011|1001|1011|1111,0.0156,0000|1001|1111,0.0093,0000|0011|1001|1101|1111,0.0065,0000|0011|1101,0.0064,0000|0011|1000|1100|1111,0.0061,0000|1101,0.0041,0000|1000|1100|1111,0.004,0000|1000|1101|1111,0.0014,0000|0011|1001|1011|1101|1111,0.0012,0000|0011|1001|1101,0.0009,0000|1001|1101|1111,0.0009,0000|0011|1000|1101|1111,0.0008,0000|0011|1000|1011|1100|1111,0.0006,0000|0011|1000|1011|1101|1111,0.0002
54,"{M->T,T->M,B->M}",3,0000|0011|1000|1111,0.6005,0000|1000|1111,0.3639,0000|0011|1000|1100|1111,0.021,0000|1000|1100|1111,0.0146
55,"{M->T,T->M,M->B}",3,0000|0011|1000|1111,0.7256,0000|1000|1111,0.1549,0000|0011|1000|1101|1111,0.0656,0000|0011|1000|1101,0.019,0000|1000|1101|1111,0.0139,0000|0011|1000|1100|1111,0.0076,0000|0011|1000|1011|1111,0.0069,0000|1000|1101,0.0054,0000|1000|1100|1111,0.0006,0000|0011|1000|1011|1101|1111,0.0004,0000|0011|1000|1011|1101,0.0001
56,"{M->T,T->M,B->F}",3,0000|1000|1111,0.4842,0000|0011|1000|1111,0.4816,0000|0011|1000|1100|1111,0.0169,0000|1000|1100|1111,0.0168,0000|0011|1000|1011|1111,0.0005
57,"{M->T,T->M,F->B}",3,0000|0011|1001|1111,0.4853,0000|0011|1000|1111,0.2644,0000|1001|1111,0.0964,0000|1000|1111,0.0569,0000|0011|1001|1101|1111,0.0562,0000|1001|1101|1111,0.0098,0000|0011|1001|1101,0.0093,0000|0011|1000|1100|1111,0.0082,0000|0011|1001|1011|1111,0.0048,0000|0011|1000|1101|1111,0.0022,0000|0011|1000|1011|1111,0.0022,0000|1001|1101,0.0017,0000|1000|1100|1111,0.0016,0000|1000|1101|1111,0.0005,0000|0011|1001|1011|1101|1111,0.0002,0000|0011|1000|1011|1100|1111,0.0002,0000|0011|1000|1011|1101|1111,0.0001
58,"{T->F,M->B,B->M}",3,0000|1000|1101,0.3988,0000|1000|1101|1111,0.1851,0000|1000|1100|1111,0.1687,0000|0011|1000|1101,0.1333,0000|0011|1000|1101|1111,0.0594,0000|0011|1000|1100|1111,0.0547
59,"{T->F,B->F,B->M}",3,0000|1000|1100|1111,0.9254,0000|0011|1000|1100|1111,0.0745,0000|0011|1000|1011|1100|1111,0.0001
60,"{T->F,B->F,M->B}",3,0000|1000|1101,0.4681,0000|1000|1101|1111,0.2558,0000|1000|1100|1111,0.2048,0000|0011|1000|1101,0.0355,0000|0011|1000|1100|1111,0.0176,0000|0011|1000|1101|1111,0.0172,0000|0011|1000|1011|1100|1111,0.0006,0000|0011|1000|1011|1101|1111,0.0002,0000|0011|1000|1011|1101,0.0002
61,"{T->F,F->B,B->M}",3,0000|1101,0.2889,0000|1000|1100|1111,0.2113,0000|1101|1111,0.1887,0000|0011|1101,0.0917,0000|0011|1000|1100|1111,0.066,0000|0011|1101|1111,0.0655,0000|1000|1101|1111,0.0386,0000|1001|1101|1111,0.0211,0000|0011|1000|1101|1111,0.0122,0000|0011|1001|1101|1111,0.0087,0000|1001|1101,0.0049,0000|0011|1001|1101,0.0023,0000|0011|1000|1011|1100|1111,0.0001
62,"{T->F,F->B,M->B}",3,0000|1001|1101,0.4745,0000|1000|1101,0.1604,0000|0011|1001|1101,0.1475,0000|1000|1101|1111,0.0651,0000|0011|1000|1101,0.048,0000|1000|1100|1111,0.0253,0000|1001|1101|1111,0.023,0000|0011|1000|1101|1111,0.0183,0000|0011|1001|1011|1101,0.013,0000|0011|1000|1100|1111,0.0072,0000|0011|1001|1101|1111,0.007,0000|0011|1000|1011|1101,0.0062,0000|0011|1000|1011|1101|1111,0.0026,0000|0011|1001|1011|1101|1111,0.001,0000|0011|1000|1011|1100|1111,0.0009
63,"{T->F,F->B,B->F}",3,0000|1101,0.3387,0000|1000|1100|1111,0.2583,0000|1101|1111,0.1906,0000|1001|1101|1111,0.0687,0000|1000|1101|1111,0.0513,0000|0011|1101,0.0224,0000|0011|1000|1100|1111,0.022,0000|1001|1101,0.0185,0000|0011|1001|1101|1111,0.0105,0000|0011|1101|1111,0.0086,0000|0011|1001|1101,0.0063,0000|0011|1000|1101|1111,0.0036,0000|0011|1001|1011|1101|1111,0.0002,0000|0011|1001|1011|1101,0.0001,0000|0011|1000|1011|1101|1111,0.0001,0000|0011|1000|1011|1100|1111,0.0001
64,"{T->F,T->M,B->M}",3,0000|1000|1100|1111,0.8383,0000|0011|1000|1100|1111,0.1617
65,"{T->F,T->M,M->B}",3,0000|1000|1101,0.4184,0000|1000|1101|1111,0.1959,0000|1000|1100|1111,0.1738,0000|0011|1000|1101,0.1105,0000|0011|1000|1101|1111,0.0536,0000|0011|1000|1100|1111,0.0476,0000|0011|1000|1011|1101,0.0002
66,"{T->F,T->M,B->F}",3,0000|1000|1100|1111,0.9391,0000|0011|1000|1100|1111,0.0609
67,"{T->F,T->M,F->B}",3,0000|1001|1101,0.3045,0000|1001|1101|1111,0.2257,0000|1000|1100|1111,0.2218,0000|0011|1001|1101,0.0762,0000|0011|1000|1100|1111,0.0583,0000|0011|1001|1101|1111,0.0583,0000|1000|1101|1111,0.0437,0000|0011|1000|1101|1111,0.0115
68,"{T->F,M->T,B->M}",3,0000|1000|1111,0.7264,0000|0011|1000|1111,0.2412,0000|1000|1100|1111,0.0239,0000|0011|1000|1100|1111,0.0084,0000|0011|1000|1011|1111,0.0001
69,"{T->F,M->T,M->B}",3,0000|1000|1111,0.6699,0000|0011|1000|1111,0.197,0000|1000|1101|1111,0.0572,0000|0011|1000|1011|1111,0.0229,0000|0011|1000|1101|1111,0.0199,0000|1000|1101,0.0171,0000|1000|1100|1111,0.0062,0000|0011|1000|1101,0.0055,0000|0011|1000|1011|1101|1111,0.0022,0000|0011|1000|1100|1111,0.0011,0000|0011|1000|1011|1101,0.0006,0000|0011|1000|1011|1100|1111,0.0004
70,"{T->F,M->T,B->F}",3,0000|1000|1111,0.8909,0000|0011|1000|1111,0.0722,0000|1000|1100|1111,0.0327,0000|0011|1000|1100|1111,0.0034,0000|0011|1000|1011|1111,0.0008
71,"{T->F,M->T,F->B}",3,0000|1001|1111,0.4433,0000|1000|1111,0.2454,0000|0011|1001|1111,0.1316,0000|0011|1000|1111,0.0699,0000|1001|1101|1111,0.0503,0000|0011|1001|1101|1111,0.014,0000|0011|1001|1011|1111,0.0124,0000|0011|1000|1011|1111,0.0094,0000|1001|1101,0.0083,0000|1000|1100|1111,0.0071,0000|0011|1001|1101,0.0025,0000|0011|1000|1100|1111,0.002,0000|1000|1101|1111,0.002,0000|0011|1001|1011|1101|1111,0.0009,0000|0011|1000|1101|1111,0.0005,0000|0011|1000|1011|1100|1111,0.0003,0000|0011|1000|1011|1101|1111,0.0001
72,"{T->F,M->T,T->M}",3,0000|1000|1111,0.7754,0000|0011|1000|1111,0.1902,0000|1000|1100|1111,0.0267,0000|0011|1000|1100|1111,0.0075,0000|0011|1000|1011|1111,0.0002
73,"{F->T,M->B,B->M}",3,0000|0011|1111,0.8438,0000|0011|1101|1111,0.0817,0000|0011|1000|1101,0.0201,0000|0011|1000|1101|1111,0.0182,0000|0011|1011|1111,0.0137,0000|0011|1101,0.0111,0000|0011|1000|1100|1111,0.0084,0000|0011|1000|1111,0.0014,0000|0011|1011|1101|1111,0.001,0000|0011|1000|1011|1101|1111,0.0004,0000|0011|1000|1011|1101,0.0002
74,"{F->T,B->F,B->M}",3,0000|0011|1111,0.5618,0000|1111,0.3819,0000|0011|1000|1100|1111,0.0265,0000|1000|1100|1111,0.0185,0000|0011|1000|1111,0.0062,0000|1000|1111,0.0042,0000|0011|1011|1111,0.0005,0000|0011|1000|1011|1100|1111,0.0004
75,"{F->T,B->F,M->B}",3,0000|0011|1111,0.4576,0000|1111,0.3484,0000|0011|1101|1111,0.0502,0000|0011|1011|1111,0.0477,0000|1101|1111,0.0326,0000|0011|1000|1101,0.0119,0000|0011|1000|1101|1111,0.0095,0000|1000|1101,0.0073,0000|1000|1101|1111,0.006,0000|0011|1000|1100|1111,0.006,0000|0011|1011|1101|1111,0.0049,0000|1000|1100|1111,0.0046,0000|0011|1101,0.0044,0000|1101,0.0023,0000|0011|1000|1011|1101|1111,0.0019,0000|0011|1000|1011|1101,0.0016,0000|0011|1000|1111,0.001,0000|1000|1111,0.001,0000|0011|1000|1011|1100|1111,0.0006,0000|0011|1011|1101,0.0003,0000|0011|1000|1011|1111,0.0002
76,"{F->T,F->B,B->M}",3,0000|0011|1111,0.8683,0000|0011|1101|1111,0.0854,0000|0011|1101,0.0143,0000|0011|1000|1100|1111,0.0125,0000|0011|1011|1111,0.0094,0000|0011|1000|1111,0.0031,0000|0011|1000|1101|1111,0.0029,0000|0011|1001|1101|1111,0.0025,0000|0011|1001|1011|1101|1111,0.001,0000|0011|1001|1101,0.0002,0000|0011|1000|1011|1100|1111,0.0002,0000|0011|1001|1011|1101,0.0001,0000|0011|1001|1111,0.0001
77,"{F->T,F->B,M->B}",3,0000|0011|1011|1111,0.7824,0000|0011|1011|1101|1111,0.0911,0000|0011|1001|1011|1101,0.0548,0000|0011|1001|1011|1101|1111,0.0371,0000|0011|1000|1011|1101,0.0107,0000|0011|1001|1101,0.008,0000|0011|1011|1101,0.0075,0000|0011|1000|1011|1101|1111,0.0066,0000|0011|1000|1011|1100|1111,0.0016,0000|0011|1000|1011|1111,0.0002
78,"{F->T,F->B,B->F}",3,0000|0011|1111,0.4893,0000|1111,0.3588,0000|0011|1101|1111,0.0446,0000|0011|1011|1111,0.037,0000|1101|1111,0.029,0000|0011|1101,0.0077,0000|0011|1000|1100|1111,0.0068,0000|1101,0.0063,0000|0011|1001|1101|1111,0.0053,0000|1000|1100|1111,0.0045,0000|0011|1001|1011|1101|1111,0.0037,0000|0011|1000|1101|1111,0.0012,0000|0011|1000|1111,0.0011,0000|1000|1111,0.0011,0000|0011|1001|1101,0.0009,0000|1000|1101|1111,0.0008,0000|1001|1101|1111,0.0007,0000|0011|1001|1011|1101,0.0004,0000|0011|1000|1011|1100|1111,0.0004,0000|0011|1000|1011|1101|1111,0.0002,0000|0011|1011|1101|1111,0.0001,0000|0011|1000|1011|1111,0.0001
79,"{F->T,T->M,B->M}",3,0000|0011|1111,0.5847,0000|1111,0.3633,0000|0011|1000|1100|1111,0.0266,0000|1000|1100|1111,0.0171,0000|0011|1000|1111,0.0055,0000|1000|1111,0.0026,0000|0011|1011|1111,0.0002
80,"{F->T,T->M,M->B}",3,0000|0011|1111,0.7106,0000|1111,0.1435,0000|0011|1101|1111,0.0673,0000|0011|1000|1101,0.0183,0000|0011|1000|1101|1111,0.0141,0000|1101|1111,0.0134,0000|0011|1101,0.0084,0000|0011|1000|1100|1111,0.0075,0000|0011|1011|1111,0.0063,0000|1000|1101,0.0027,0000|0011|1000|1111,0.0018,0000|1000|1101|1111,0.0017,0000|1101,0.0016,0000|1000|1100|1111,0.0014,0000|0011|1011|1101|1111,0.0006,0000|0011|1000|1011|1100|1111,0.0003,0000|0011|1000|1011|1101|1111,0.0002,0000|0011|1000|1011|1101,0.0001,0000|0011|1011|1101,0.0001,0000|1000|1111,0.0001
